접수연도,자치구명,물건금액(만원),건물면적(㎡),건물용도,평당가격(만원)
2020,구로구,89990,59.98,아파트,1500.333444
2020,마포구,176000,142.03,아파트,1239.174822
2020,마포구,176000,142.03,아파트,1239.174822
2020,강남구,149000,84.83,아파트,1756.454085
2020,강남구,130000,59.93,아파트,2169.197397
2020,구로구,67000,59.99,아파트,1116.852809
2020,강남구,190000,74.25,아파트,2558.922559
2020,구로구,53000,84.88,아파트,624.4109331
2020,종로구,116000,94.51,아파트,1227.383346
2020,마포구,103000,84.95,아파트,1212.477928
2020,구로구,56000,84.54,아파트,662.4083274
2020,강북구,40000,59.4,아파트,673.4006734
2020,마포구,40050,29.09,아파트,1376.761774
2020,구로구,59900,84.9,아파트,705.5359246
2020,마포구,38650,29.09,아파트,1328.63527
2020,마포구,40050,29.09,아파트,1376.761774
2020,마포구,149500,114.88,아파트,1301.357939
2020,종로구,23500,18.27,아파트,1286.261631
2020,마포구,40050,29.09,아파트,1376.761774
2020,마포구,40050,29.09,아파트,1376.761774
2020,마포구,40050,29.09,아파트,1376.761774
2020,마포구,40450,29.09,아파트,1390.512204
2020,마포구,40050,29.09,아파트,1376.761774
2020,마포구,121000,111.73,아파트,1082.967869
2020,마포구,23500,17.89,아파트,1313.583007
2020,마포구,39050,29.09,아파트,1342.3857
2020,마포구,40050,29.09,아파트,1376.761774
2020,강남구,76000,34.44,아파트,2206.736353
2020,마포구,40050,29.09,아파트,1376.761774
2020,마포구,40750,29.56,아파트,1378.552097
2020,강남구,78000,34.44,아파트,2264.808362
2020,마포구,40750,29.56,아파트,1378.552097
2020,마포구,40750,29.56,아파트,1378.552097
2020,마포구,40750,29.56,아파트,1378.552097
2020,마포구,41150,29.56,아파트,1392.083897
2020,마포구,40750,29.56,아파트,1378.552097
2020,마포구,40750,29.56,아파트,1378.552097
2020,마포구,40750,29.56,아파트,1378.552097
2020,마포구,39650,29.56,아파트,1341.339648
2020,마포구,39250,29.56,아파트,1327.807848
2020,마포구,135000,114.74,아파트,1176.573122
2020,마포구,41150,29.56,아파트,1392.083897
2020,마포구,40750,29.56,아파트,1378.552097
2020,마포구,41150,29.56,아파트,1392.083897
2020,마포구,130000,84.99,아파트,1529.591717
2020,마포구,43250,34.77,아파트,1243.88841
2020,마포구,46000,36.38,아파트,1264.431006
2020,마포구,51500,37.59,아파트,1370.045225
2020,마포구,51000,37.59,아파트,1356.743815
2020,마포구,51000,37.59,아파트,1356.743815
2020,구로구,22900,58.67,아파트,390.3187319
2020,마포구,51000,37.59,아파트,1356.743815
2020,마포구,68500,78.39,아파트,873.8359485
2020,마포구,51000,37.59,아파트,1356.743815
2020,마포구,51000,37.59,아파트,1356.743815
2020,마포구,51500,37.59,아파트,1370.045225
2020,마포구,51500,37.59,아파트,1370.045225
2020,마포구,75000,59.89,아파트,1252.295876
2020,마포구,49950,37.59,아파트,1328.810854
2020,마포구,23500,17.89,아파트,1313.583007
2020,마포구,23500,17.89,아파트,1313.583007
2020,마포구,23500,17.89,아파트,1313.583007
2020,마포구,23500,17.89,아파트,1313.583007
2020,강남구,148500,81.01,아파트,1833.107024
2020,마포구,23500,17.89,아파트,1313.583007
2020,마포구,24000,17.89,아파트,1341.531582
2020,강남구,230000,71.85,아파트,3201.113431
2020,마포구,24000,17.89,아파트,1341.531582
2020,마포구,27800,24.17,아파트,1150.186181
2020,마포구,29950,24.17,아파트,1239.139429
2020,마포구,29300,24.17,아파트,1212.246587
2020,강남구,155000,84.99,아파트,1823.74397
2020,마포구,28950,24.17,아파트,1197.765825
2020,마포구,29950,24.17,아파트,1239.139429
2020,마포구,40450,29.09,아파트,1390.512204
2020,마포구,40450,29.09,아파트,1390.512204
2020,마포구,149500,114.88,아파트,1301.357939
2020,마포구,24000,17.89,아파트,1341.531582
2020,구로구,14200,42.3,아파트,335.6973995
2020,강북구,40500,84.94,아파트,476.807158
2020,강남구,35000,36.29,아파트,964.4530174
2020,마포구,107400,84.79,아파트,1266.658804
2020,구로구,35500,43.79,아파트,810.6873715
2020,구로구,37000,92.04,아파트,401.9991308
2020,강북구,52800,76.51,아파트,690.1058685
2020,강북구,45200,84.79,아파트,533.0817313
2020,마포구,131000,83.85,아파트,1562.313655
2020,구로구,79800,59.93,아파트,1331.553479
2020,구로구,120000,128.41,아파트,934.5066584
2020,마포구,53000,84.75,아파트,625.3687316
2020,구로구,61100,59.96,아파트,1019.012675
2020,마포구,80500,114.98,아파트,700.1217603
2020,강남구,44500,43.99,아파트,1011.593544
2020,마포구,110000,84.6,아파트,1300.236407
2020,구로구,81000,84.94,아파트,953.614316
2020,강남구,350000,154.12,아파트,2270.957695
2020,구로구,35500,35.28,아파트,1006.235828
2020,구로구,35200,35.28,아파트,997.7324263
2020,구로구,43700,44.78,아파트,975.8820902
2020,마포구,93700,59.48,아파트,1575.319435
2020,마포구,128000,84.9,아파트,1507.656066
2020,구로구,62000,79.98,아파트,775.1937984
2020,구로구,66500,84.99,아파트,782.4449935
2020,마포구,60000,66.66,아파트,900.090009
2020,강남구,242000,105.5,아파트,2293.838863
2020,강남구,355000,126.93,아파트,2796.817143
2020,강북구,70000,59.6,아파트,1174.496644
2020,구로구,41000,59.98,아파트,683.5611871
2020,구로구,39000,59.98,아파트,650.2167389
2020,구로구,80000,84.94,아파트,941.8412997
2020,구로구,104000,84.79,아파트,1226.559736
2020,구로구,106000,84.79,아파트,1250.147423
2020,구로구,13000,53.82,아파트,241.5458937
2020,구로구,14000,45,아파트,311.1111111
2020,구로구,18900,59.89,아파트,315.5785607
2020,마포구,154000,142.03,아파트,1084.277969
2020,강남구,163000,53.06,아파트,3071.993969
2020,구로구,39000,84.73,아파트,460.2856131
2020,구로구,29900,59.52,아파트,502.3521505
2020,구로구,87000,83.67,아파트,1039.799211
2020,구로구,99000,101.74,아파트,973.0686063
2020,마포구,125000,84.85,아파트,1473.187979
2020,강북구,41000,59.98,아파트,683.5611871
2020,강남구,149000,61.23,아파트,2433.447656
2020,마포구,27500,34.29,아파트,801.9830854
2020,강북구,60000,84.89,아파트,706.7970315
2020,종로구,78200,59.94,아파트,1304.637971
2020,강북구,67700,122.58,아파트,552.2923805
2020,강북구,63000,122.58,아파트,513.9500734
2020,구로구,119000,84.99,아파트,1400.164725
2020,구로구,31700,81.84,아파트,387.3411535
2020,마포구,220000,160.39,아파트,1371.656587
2020,구로구,50250,65.23,아파트,770.3510655
2020,강남구,230000,84.43,아파트,2724.150184
2020,강북구,14500,18.65,아파트,777.4798928
2020,마포구,116500,114.82,아파트,1014.631597
2020,강남구,74000,71.78,아파트,1030.927835
2020,마포구,152000,115.08,아파트,1320.820299
2020,종로구,109500,84.03,아파트,1303.106034
2020,구로구,23200,29.98,아파트,773.8492328
2020,강북구,89800,84.15,아파트,1067.142008
2020,강남구,185000,91.77,아파트,2015.909339
2020,강남구,159800,84.89,아파트,1882.436094
2020,강남구,177000,114.46,아파트,1546.391753
2020,강남구,177000,114.46,아파트,1546.391753
2020,강남구,125000,84.97,아파트,1471.10745
2020,강북구,71000,84.71,아파트,838.1537009
2020,구로구,50500,67.96,아파트,743.0841672
2020,강북구,52500,84.59,아파트,620.6407377
2020,강남구,130000,110.57,아파트,1175.725785
2020,강남구,262000,108.88,아파트,2406.318883
2020,마포구,92000,84.97,아파트,1082.735083
2020,구로구,6750,14.06,아파트,480.0853485
2020,강남구,200000,74.25,아파트,2693.602694
2020,강남구,280000,106.39,아파트,2631.826299
2020,마포구,94000,59.98,아파트,1567.189063
2020,구로구,63000,50.14,아파트,1256.481851
2020,강남구,177000,84.92,아파트,2084.314649
2020,구로구,32000,55.57,아파트,575.8502789
2020,마포구,135000,114.75,아파트,1176.470588
2020,마포구,94700,59.98,아파트,1578.85962
2020,마포구,92000,84.89,아파트,1083.755448
2020,구로구,43500,64.56,아파트,673.7918216
2020,마포구,96500,59.4,아파트,1624.579125
2020,강남구,40000,39.89,아파트,1002.757583
2020,마포구,130000,84.39,아파트,1540.46688
2020,마포구,95000,59.4,아파트,1599.326599
2020,마포구,185000,114.59,아파트,1614.451523
2020,마포구,83000,84.88,아파트,977.8510839
2020,구로구,69500,84.94,아파트,818.2246291
2020,구로구,75500,59.93,아파트,1259.803104
2020,강남구,145000,84.84,아파트,1709.099481
2020,구로구,85500,84.95,아파트,1006.474397
2020,강북구,53000,114.24,아파트,463.9355742
2020,구로구,69700,66.03,아파트,1055.580797
2020,구로구,131800,138.41,아파트,952.243335
2020,구로구,35000,58.22,아파트,601.1679835
2020,종로구,66900,68.06,아파트,982.9562151
2020,종로구,75500,106.62,아파트,708.1223035
2020,종로구,84500,106.81,아파트,791.1244266
2020,강남구,195000,84.15,아파트,2317.290553
2020,종로구,97500,111.73,아파트,872.6393986
2020,종로구,74800,84.21,아파트,888.2555516
2020,구로구,35000,58.22,아파트,601.1679835
2020,강남구,35000,27.71,아파트,1263.08192
2020,구로구,68000,84.97,아파트,800.2824526
2020,강남구,164000,84.96,아파트,1930.320151
2020,구로구,72700,84.92,아파트,856.0998587
2020,강남구,164000,84.96,아파트,1930.320151
2020,강북구,38000,84.9,아파트,447.5853946
2020,강남구,170000,101.94,아파트,1667.647636
2020,구로구,49700,37.91,아파트,1310.999736
2020,구로구,57500,59.49,아파트,966.5489998
2020,마포구,88000,84.89,아파트,1036.635646
2020,구로구,11000,32.47,아파트,338.7742532
2020,마포구,131500,84.9,아파트,1548.881037
2020,구로구,35800,92.04,아파트,388.9613212
2020,구로구,135000,105.45,아파트,1280.227596
2020,강남구,259000,84,아파트,3083.333333
2020,마포구,147000,59.93,아파트,2452.861672
2020,구로구,33900,35.28,아파트,960.8843537
2020,구로구,41000,44.64,아파트,918.4587814
2020,구로구,80300,59.9,아파트,1340.567613
2020,강남구,40000,43.58,아파트,917.8522258
2020,강남구,115000,39.53,아파트,2909.182899
2020,강남구,89900,33.18,아파트,2709.463532
2020,강북구,56000,84.93,아파트,659.3665371
2020,마포구,58000,68.11,아파트,851.563647
2020,강남구,33000,30.03,아파트,1098.901099
2020,강북구,59900,84.93,아파트,705.2867067
2020,마포구,120000,84.96,아파트,1412.429379
2020,구로구,51000,59.96,아파트,850.5670447
2020,구로구,52000,94.63,아파트,549.5086125
2020,구로구,75500,84.99,아파트,888.3398047
2020,구로구,48500,78.29,아파트,619.4916337
2020,강남구,360000,144.7,아파트,2487.906012
2020,강남구,115000,85.12,아파트,1351.033835
2020,구로구,52500,77.45,아파트,677.8566817
2020,마포구,109000,84.96,아파트,1282.956685
2020,강남구,270000,137.24,아파트,1967.356456
2020,강남구,304000,144.63,아파트,2101.915232
2020,구로구,33000,84.92,아파트,388.6010363
2020,강북구,73000,84.87,아파트,860.1390362
2020,강남구,140000,59.97,아파트,2334.500584
2020,강북구,85000,84.97,아파트,1000.353066
2020,강남구,175000,101.94,아파트,1716.696096
2020,구로구,32500,67.36,아파트,482.4821853
2020,구로구,66000,60,아파트,1100
2020,구로구,35000,88.29,아파트,396.4208857
2020,마포구,79800,59.9,아파트,1332.220367
2020,마포구,139000,114.75,아파트,1211.328976
2020,마포구,115000,59.96,아파트,1917.945297
2020,강남구,210000,63.87,아파트,3287.928605
2020,강남구,150000,91.96,아파트,1631.143976
2020,마포구,51500,57.86,아파트,890.0795022
2020,강북구,50000,71.99,아파트,694.5409085
2020,마포구,93000,59.17,아파트,1571.742437
2020,구로구,82800,84.88,아파트,975.4948162
2020,마포구,109500,84.95,아파트,1288.993526
2020,마포구,108000,113.25,아파트,953.6423841
2020,강남구,115000,59.89,아파트,1920.18701
2020,마포구,62000,75.74,아파트,818.5899129
2020,강남구,382000,222.48,아파트,1717.00827
2020,강남구,220000,134.71,아파트,1633.137852
2020,강남구,144000,84.83,아파트,1697.512672
2020,강남구,138000,78.99,아파트,1747.056589
2020,마포구,73500,49.8,아파트,1475.903614
2020,강남구,140000,84.83,아파트,1650.359543
2020,강남구,159000,59.95,아파트,2652.210175
2020,구로구,27500,73.76,아파트,372.8308026
2020,마포구,83700,60,아파트,1395
2020,구로구,33800,59.9,아파트,564.2737896
2020,강남구,102400,33.18,아파트,3086.196504
2020,구로구,25900,58.23,아파트,444.78791
2020,마포구,37000,32.67,아파트,1132.537496
2020,구로구,59000,63.98,아파트,922.163176
2020,구로구,51000,51.84,아파트,983.7962963
2020,구로구,17500,59.89,아파트,292.202371
2020,구로구,52500,59.4,아파트,883.8383838
2020,구로구,67500,59.95,아파트,1125.938282
2020,강북구,70500,59.33,아파트,1188.269004
2020,강북구,63000,59.96,아파트,1050.700467
2020,구로구,43000,59.5,아파트,722.6890756
2020,강북구,63000,59.96,아파트,1050.700467
2020,종로구,87000,37.26,아파트,2334.943639
2020,강북구,76000,84.87,아파트,895.4872157
2020,구로구,36500,84.96,아파트,429.613936
2020,강남구,141000,59.81,아파트,2357.465307
2020,강남구,162000,84.92,아파트,1907.677814
2020,강남구,121500,59.99,아파트,2025.337556
2020,구로구,79700,80.01,아파트,996.1254843
2020,강남구,84000,35.73,아파트,2350.965575
2020,마포구,103000,59.74,아파트,1724.137931
2020,마포구,90000,59.4,아파트,1515.151515
2020,종로구,54800,84.84,아파트,645.921735
2020,종로구,38500,59.22,아파트,650.1182033
2020,구로구,145000,117.74,아파트,1231.527094
2020,마포구,95000,84.84,아파트,1119.754833
2020,마포구,83500,59.84,아파트,1395.387701
2020,구로구,43000,59.4,아파트,723.9057239
2020,구로구,98000,84.95,아파트,1153.619776
2020,마포구,107500,104.69,아파트,1026.84115
2020,구로구,79000,59.93,아파트,1318.204572
2020,강북구,54900,84.97,아파트,646.1103919
2020,구로구,62700,84.96,아파트,737.9943503
2020,마포구,87000,84.8,아파트,1025.943396
2020,구로구,44700,84.87,아파트,526.6878756
2020,마포구,134000,114.75,아파트,1167.755991
2020,구로구,61500,79.32,아파트,775.3403933
2020,마포구,174000,113.8,아파트,1528.998243
2020,마포구,184000,122.87,아파트,1497.517702
2020,마포구,145000,59.95,아파트,2418.682235
2020,마포구,134500,114.75,아파트,1172.11329
2020,마포구,144500,114.75,아파트,1259.259259
2020,마포구,158000,84.6,아파트,1867.612293
2020,마포구,135000,59.97,아파트,2251.125563
2020,마포구,139000,59.93,아파트,2319.372601
2020,구로구,60000,59.57,아파트,1007.218399
2020,마포구,139000,59.93,아파트,2319.372601
2020,마포구,139000,59.93,아파트,2319.372601
2020,구로구,89900,149.97,아파트,599.453224
2020,마포구,98700,59.4,아파트,1661.616162
2020,마포구,148000,114.93,아파트,1287.740364
2020,마포구,115000,59.8,아파트,1923.076923
2020,구로구,53450,59.99,아파트,890.9818303
2020,마포구,60000,84.84,아파트,707.2135785
2020,구로구,78100,64.23,아파트,1215.942706
2020,구로구,51500,54.86,아파트,938.7531899
2020,구로구,78000,59.73,아파트,1305.876444
2020,종로구,80000,84.98,아파트,941.397976
2020,구로구,16200,21.73,아파트,745.5131155
2020,강북구,68500,114.85,아파트,596.4301263
2020,강남구,359000,134.9,아파트,2661.230541
2020,구로구,58500,84.9,아파트,689.0459364
2020,구로구,97000,162.03,아파트,598.6545701
2020,구로구,54500,59.78,아파트,911.6761459
2020,구로구,97000,162.03,아파트,598.6545701
2020,구로구,44700,64.56,아파트,692.3791822
2020,종로구,86500,133.34,아파트,648.7175641
2020,구로구,38000,84.96,아파트,447.2693032
2020,강남구,77500,53.06,아파트,1460.610629
2020,강북구,27700,59.16,아파트,468.2217715
2020,강북구,100000,114.98,아파트,869.7164724
2020,종로구,175000,159.01,아파트,1100.559713
2020,구로구,84500,114.47,아파트,738.1846772
2020,강북구,27700,59.16,아파트,468.2217715
2020,구로구,57500,105.21,아파트,546.5259956
2020,구로구,38500,83.02,아파트,463.7436762
2020,마포구,79000,84.69,아파트,932.8137915
2020,마포구,96000,50.03,아파트,1918.848691
2020,강북구,39800,84.77,아파트,469.5057214
2020,강남구,148800,60,아파트,2480
2020,구로구,53000,59.9,아파트,884.8080134
2020,강북구,38000,74.48,아파트,510.2040816
2020,구로구,53000,59.9,아파트,884.8080134
2020,종로구,148500,124.17,아파트,1195.941049
2020,종로구,169000,84.84,아파트,1991.984913
2020,강남구,139800,59.42,아파트,2352.743184
2020,강남구,420000,170.38,아파트,2465.078061
2020,강남구,260000,109.24,아파트,2380.080557
2020,강남구,64000,73.5,아파트,870.7482993
2020,구로구,102800,84.79,아파트,1212.407123
2020,마포구,123000,84.99,아파트,1447.229086
2020,구로구,41700,59.93,아파트,695.8117804
2020,마포구,110000,84.79,아파트,1297.322797
2020,강남구,270000,108.15,아파트,2496.532594
2020,마포구,144500,59.92,아파트,2411.548732
2020,강남구,249000,115.63,아파트,2153.420393
2020,마포구,85000,84.96,아파트,1000.47081
2020,구로구,97300,84.95,아파트,1145.379635
2020,강북구,80000,114.85,아파트,696.5607314
2020,구로구,51000,64.55,아파트,790.0852053
2020,강남구,200000,59.97,아파트,3335.000834
2020,종로구,69000,91.06,아파트,757.742148
2020,강북구,41000,59.43,아파트,689.8872623
2020,구로구,59000,111.69,아파트,528.2478288
2020,마포구,119500,114.53,아파트,1043.394744
2020,종로구,15900,22.17,아파트,717.1853857
2020,마포구,87000,84.69,아파트,1027.275948
2020,강북구,119500,114.48,아파트,1043.850454
2020,마포구,100000,84.76,아파트,1179.801793
2020,강남구,172500,75.16,아파트,2295.103779
2020,마포구,164200,84.67,아파트,1939.293729
2020,구로구,60000,84.96,아파트,706.2146893
2020,구로구,60800,84.98,아파트,715.4624618
2020,마포구,164200,84.67,아파트,1939.293729
2020,마포구,73000,49.9,아파트,1462.925852
2020,강남구,95500,39.6,아파트,2411.616162
2020,구로구,68000,58.14,아파트,1169.590643
2020,마포구,74750,131.19,아파트,569.7842823
2020,강북구,71500,59.38,아파트,1204.109128
2020,강남구,129500,59.76,아파트,2167.001339
2020,마포구,38000,46.8,아파트,811.965812
2020,강남구,165000,84.83,아파트,1945.066604
2020,구로구,70000,84.99,아파트,823.626309
2020,구로구,88000,84.17,아파트,1045.503148
2020,마포구,50800,41.32,아파트,1229.428848
2020,구로구,45000,59.95,아파트,750.6255213
2020,강북구,47000,84.97,아파트,553.1364011
2020,종로구,59900,64.66,아파트,926.3841633
2020,강남구,160000,84.98,아파트,1882.795952
2020,강남구,250000,128.62,아파트,1943.710154
2020,종로구,79000,106.62,아파트,740.9491653
2020,마포구,88000,59.94,아파트,1468.134801
2020,마포구,60000,99.86,아파트,600.8411776
2020,구로구,60500,70.52,아파트,857.9126489
2020,강북구,60600,84.86,아파트,714.1173698
2020,강남구,268000,146.71,아파트,1826.733011
2021,강남구,268000,146.71,아파트,1826.733011
2020,마포구,82000,84.6,아파트,969.2671395
2020,구로구,80300,84.94,아파트,945.3732046
2020,강남구,134500,84.96,아파트,1583.097928
2020,강남구,309000,130.16,아파트,2374.001229
2020,강남구,25000,25.51,아파트,980.0078401
2020,마포구,99000,59.4,아파트,1666.666667
2020,강북구,90000,84.93,아파트,1059.69622
2020,종로구,82000,59.92,아파트,1368.491322
2020,마포구,99000,84.87,아파트,1166.489926
2020,마포구,94000,58.65,아파트,1602.728048
2020,구로구,78000,59.88,아파트,1302.60521
2020,구로구,104300,84.95,아파트,1227.781048
2020,구로구,76000,59.88,아파트,1269.205077
2020,구로구,110000,84.96,아파트,1294.72693
2020,강남구,183000,107.53,아파트,1701.850646
2020,강남구,140000,84.84,아파트,1650.165017
2020,강남구,137000,116.67,아파트,1174.252164
2020,종로구,71000,59.95,아파트,1184.320267
2020,종로구,87000,186.9,아파트,465.4895666
2020,마포구,116500,84.69,아파트,1375.605148
2020,구로구,93000,60,아파트,1550
2020,구로구,94500,60,아파트,1575
2020,강남구,145000,84.46,아파트,1716.789013
2020,마포구,115500,84.99,아파트,1358.98341
2020,마포구,120000,84.91,아파트,1413.2611
2020,마포구,53000,52.62,아파트,1007.221589
2020,강북구,40000,41.3,아파트,968.5230024
2020,강북구,65500,79.07,아파트,828.3799165
2020,구로구,80000,123.46,아파트,647.9831524
2020,마포구,89900,59.76,아파트,1504.350736
2020,구로구,58900,52.45,아파트,1122.974261
2020,구로구,72700,84.92,아파트,856.0998587
2020,강남구,139000,127.36,아파트,1091.394472
2020,강남구,313000,119.58,아파트,2617.494564
2020,구로구,78500,115,아파트,682.6086957
2020,강북구,36950,84.67,아파트,436.4001417
2020,구로구,13000,19.33,아파트,672.5297465
2020,강남구,249000,92.62,아파트,2688.404232
2020,마포구,79000,84.99,아파트,929.5211201
2020,구로구,49000,84.98,아파트,576.6062603
2020,강남구,200000,117.57,아파트,1701.11423
2020,구로구,34500,73.82,아파트,467.3530209
2020,구로구,59900,116.21,아파트,515.446175
2020,마포구,140000,59.98,아파트,2334.11137
2020,마포구,82000,75.36,아파트,1088.110403
2020,구로구,45000,84.36,아파트,533.428165
2020,구로구,69000,59.91,아파트,1151.727591
2020,구로구,75900,59.88,아파트,1267.53507
2020,강남구,205000,76.79,아파트,2669.61844
2020,강남구,200000,76.79,아파트,2604.505795
2020,강남구,215000,84.43,아파트,2546.488215
2020,강북구,70800,84.71,아파트,835.7927045
2020,구로구,125000,84.96,아파트,1471.280603
2020,마포구,121000,84.99,아파트,1423.696906
2020,마포구,120000,104.32,아파트,1150.306748
2020,마포구,150000,84.87,아파트,1767.408978
2020,구로구,43000,44.64,아파트,963.2616487
2020,강북구,83500,84.99,아파트,982.4685257
2020,강남구,40750,36.16,아파트,1126.935841
2020,마포구,110000,117.9,아파트,932.9940628
2020,마포구,90800,84.55,아파트,1073.920757
2020,강북구,59500,84.92,아파트,700.6594442
2020,강남구,149000,97.63,아파트,1526.170235
2020,구로구,29900,48.24,아파트,619.8175788
2020,구로구,47800,32.39,아파트,1475.764125
2020,구로구,53000,84.91,아파트,624.1903192
2020,강북구,48500,145.33,아파트,333.7232505
2020,구로구,42700,79.54,아파트,536.8368117
2020,마포구,109800,84.96,아파트,1292.372881
2020,구로구,7000,18.32,아파트,382.0960699
2020,강남구,217500,84.16,아파트,2584.363118
2020,종로구,111990,114.9,아파트,974.6736292
2020,구로구,39000,83.43,아파트,467.457749
2020,마포구,102000,84.91,아파트,1201.271935
2020,종로구,81000,106.81,아파트,758.3559592
2020,구로구,47300,59.44,아파트,795.7604307
2020,강북구,75000,84.87,아파트,883.7044892
2020,강남구,126000,49.5,아파트,2545.454545
2020,마포구,109800,114.5,아파트,958.9519651
2020,구로구,58500,71.04,아파트,823.4797297
2020,강북구,76500,59.74,아파트,1280.549046
2020,강남구,90000,34.44,아파트,2613.240418
2020,강북구,89000,84.86,아파트,1048.786236
2020,구로구,78500,84.98,아파트,923.7467639
2020,마포구,104500,84.97,아파트,1229.845828
2020,구로구,41800,59.93,아파트,697.4803938
2020,구로구,57000,84.95,아파트,670.9829311
2020,구로구,26000,48.04,아파트,541.2156536
2020,구로구,15200,31.76,아파트,478.5894207
2020,마포구,55000,68.15,아파트,807.0432869
2020,마포구,165000,84.89,아파트,1943.691836
2020,마포구,144100,59.78,아파트,2410.505186
2020,강남구,191000,117.57,아파트,1624.564089
2020,강남구,140000,112.75,아파트,1241.685144
2020,구로구,51500,107.13,아파트,480.7243536
2020,구로구,64800,84.92,아파트,763.0711258
2020,강남구,162000,66,아파트,2454.545455
2020,마포구,104000,84.89,아파트,1225.114855
2020,마포구,142000,84.92,아파트,1672.162035
2020,강남구,164000,84.93,아파트,1931.002002
2020,구로구,60000,84.51,아파트,709.9751509
2020,강남구,110000,59.89,아파트,1836.700618
2020,구로구,47500,59.95,아파트,792.3269391
2020,구로구,120000,84.93,아파트,1412.928294
2020,강남구,125000,84.96,아파트,1471.280603
2020,구로구,80000,78.67,아파트,1016.906063
2020,강남구,130000,74.74,아파트,1739.363126
2020,강남구,200000,59.97,아파트,3335.000834
2020,강남구,90000,129.72,아파트,693.8020352
2020,마포구,104000,59.9,아파트,1736.227045
2020,마포구,120000,114.5,아파트,1048.034934
2020,강남구,134000,59.4,아파트,2255.892256
2020,마포구,116500,59.98,아파트,1942.314105
2020,구로구,59900,78.56,아파트,762.4745418
2020,강북구,60000,59.98,아파트,1000.333444
2020,강북구,63000,59.98,아파트,1050.350117
2020,마포구,65000,59.95,아파트,1084.236864
2020,마포구,100000,84.95,아파트,1177.163037
2020,강북구,67000,84.92,아파트,788.9778615
2020,강북구,75000,84.76,아파트,884.851345
2020,구로구,70000,95.52,아파트,732.8308208
2020,구로구,57500,74.23,아파트,774.6194261
2020,마포구,114500,84.94,아파트,1348.01036
2020,마포구,49400,38.88,아파트,1270.576132
2020,종로구,74500,106.62,아파트,698.7432002
2020,마포구,64100,84.99,아파트,754.2063772
2020,종로구,69000,79.87,아파트,863.9038437
2020,마포구,126000,84.95,아파트,1483.225427
2020,마포구,78000,98.88,아파트,788.8349515
2020,구로구,48500,54.86,아파트,884.0685381
2020,강남구,91000,111.96,아파트,812.7902822
2020,구로구,35000,74.61,아파트,469.106018
2020,구로구,83000,82.8,아파트,1002.415459
2020,강북구,45000,63.78,아파트,705.5503293
2020,강남구,190000,83.69,아파트,2270.283188
2020,마포구,131000,59.99,아파트,2183.697283
2020,구로구,75800,59.89,아파트,1265.653698
2020,강북구,82000,84.29,아파트,972.8318899
2020,마포구,133000,84.94,아파트,1565.811161
2020,구로구,80000,78.67,아파트,1016.906063
2020,마포구,133000,84.94,아파트,1565.811161
2020,구로구,89900,109.65,아파트,819.8814409
2020,마포구,51000,59.61,아파트,855.5611475
2020,마포구,51000,59.61,아파트,855.5611475
2020,구로구,80000,78.67,아파트,1016.906063
2020,마포구,99500,84.61,아파트,1175.983926
2020,강남구,139000,84.83,아파트,1638.57126
2020,구로구,71700,59.99,아파트,1195.1992
2020,강남구,123500,59.99,아파트,2058.676446
2020,구로구,56000,63.98,아파트,875.273523
2020,구로구,69000,84.9,아파트,812.7208481
2020,구로구,42000,44.64,아파트,940.8602151
2020,구로구,68000,84.49,아파트,804.8289738
2020,구로구,50000,59.44,아파트,841.1843876
2020,강남구,169800,79.97,아파트,2123.296236
2020,마포구,160000,84.6,아파트,1891.252955
2020,강남구,172000,61.19,아파트,2810.916816
2020,구로구,14800,53.33,아파트,277.5173448
2020,구로구,14800,53.33,아파트,277.5173448
2020,마포구,158000,122.68,아파트,1287.903489
2020,마포구,110000,84.83,아파트,1296.711069
2020,강남구,234000,84.97,아파트,2753.913146
2020,구로구,92900,84.98,아파트,1093.1984
2020,구로구,120000,84.99,아파트,1411.930815
2020,마포구,73700,111.59,아파트,660.4534456
2020,구로구,39500,59.96,아파트,658.772515
2020,구로구,110000,84.91,아파트,1295.489342
2020,구로구,89900,59.98,아파트,1498.832944
2020,구로구,91000,59.98,아파트,1517.172391
2020,마포구,98000,84.97,아파트,1153.348241
2020,구로구,59900,84.56,아파트,708.3727531
2020,강남구,115000,84.96,아파트,1353.578154
2020,마포구,127500,59.99,아파트,2125.354226
2020,강남구,143500,59.76,아파트,2401.271754
2020,종로구,160000,77.65,아파트,2060.52801
2020,강남구,138000,84.84,아파트,1626.591231
2020,강남구,138000,84.84,아파트,1626.591231
2020,강남구,210000,96.98,아파트,2165.394927
2020,마포구,199000,114.66,아파트,1735.566021
2020,강남구,44800,35.51,아파트,1261.616446
2020,구로구,53500,59.4,아파트,900.6734007
2020,강북구,36000,84.86,아파트,424.2281405
2020,마포구,90000,84.85,아파트,1060.695345
2020,구로구,78200,84.99,아파트,920.108248
2020,강남구,100000,33.18,아파트,3013.863773
2020,구로구,63000,84.74,아파트,743.4505546
2020,구로구,62000,59.96,아파트,1034.022682
2020,마포구,54000,84.67,아파트,637.7701665
2020,마포구,66300,59.94,아파트,1106.106106
2020,종로구,123000,112.53,아파트,1093.041856
2020,마포구,101000,84.45,아파트,1195.973949
2020,구로구,56000,84.89,아파트,659.6772294
2020,마포구,113800,104.77,아파트,1086.188795
2020,마포구,91500,84.89,아파트,1077.865473
